Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
12/23/17,New York City,1153,1201,FALSE,1094,0,59,2017,25166,26490,0,0.1,Unweighted,All causes,,
12/30/17,New York City,1205,1226,FALSE,1119,0,86,2017,25166,26490,0,0.1,Unweighted,All causes,,
1/6/18,New York City,1351,1240,TRUE,1134,111,217,2018,25166,26490,0.1,0.2,Unweighted,All causes,,
1/13/18,New York City,1331,1258,TRUE,1151,73,180,2018,25166,26490,0.1,0.2,Unweighted,All causes,,
1/20/18,New York City,1171,1281,FALSE,1172,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
1/27/18,New York City,1277,1283,FALSE,1174,0,103,2018,25166,26490,0,0.1,Unweighted,All causes,,
2/3/18,New York City,1171,1266,FALSE,1158,0,13,2018,25166,26490,0,0,Unweighted,All causes,,
2/10/18,New York City,1218,1262,FALSE,1153,0,65,2018,25166,26490,0,0.1,Unweighted,All causes,,
2/17/18,New York City,1197,1246,FALSE,1138,0,59,2018,25166,26490,0,0.1,Unweighted,All causes,,
2/24/18,New York City,1084,1235,FALSE,1133,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
3/3/18,New York City,1122,1218,FALSE,1113,0,9,2018,25166,26490,0,0,Unweighted,All causes,,
3/10/18,New York City,1139,1212,FALSE,1110,0,29,2018,25166,26490,0,0,Unweighted,All causes,,
3/17/18,New York City,1070,1194,FALSE,1092,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
3/24/18,New York City,1033,1179,FALSE,1077,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
3/31/18,New York City,1008,1171,FALSE,1077,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
4/7/18,New York City,1065,1167,FALSE,1071,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
4/14/18,New York City,1093,1156,FALSE,1059,0,34,2018,25166,26490,0,0,Unweighted,All causes,,
4/21/18,New York City,1058,1154,FALSE,1054,0,4,2018,25166,26490,0,0,Unweighted,All causes,,
4/28/18,New York City,978,1146,FALSE,1046,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
5/5/18,New York City,1006,1121,FALSE,1031,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
5/12/18,New York City,928,1107,FALSE,1015,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
5/19/18,New York City,957,1098,FALSE,1006,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
5/26/18,New York City,1001,1089,FALSE,995,0,6,2018,25166,26490,0,0,Unweighted,All causes,,
6/2/18,New York City,981,1078,FALSE,984,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
6/9/18,New York City,947,1063,FALSE,977,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
6/16/18,New York City,987,1060,FALSE,969,0,18,2018,25166,26490,0,0,Unweighted,All causes,,
6/23/18,New York City,1046,1064,FALSE,974,0,72,2018,25166,26490,0,0.1,Unweighted,All causes,,
6/30/18,New York City,976,1065,FALSE,973,0,3,2018,25166,26490,0,0,Unweighted,All causes,,
7/7/18,New York City,1036,1063,FALSE,971,0,65,2018,25166,26490,0,0.1,Unweighted,All causes,,
7/14/18,New York City,1015,1060,FALSE,970,0,45,2018,25166,26490,0,0,Unweighted,All causes,,
7/21/18,New York City,929,1069,FALSE,974,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
7/28/18,New York City,911,1062,FALSE,971,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
8/4/18,New York City,951,1076,FALSE,979,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
8/11/18,New York City,989,1085,FALSE,988,0,1,2018,25166,26490,0,0,Unweighted,All causes,,
8/18/18,New York City,983,1080,FALSE,987,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
8/25/18,New York City,975,1086,FALSE,990,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
9/1/18,New York City,975,1080,FALSE,986,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
9/8/18,New York City,1008,1076,FALSE,980,0,28,2018,25166,26490,0,0,Unweighted,All causes,,
9/15/18,New York City,958,1082,FALSE,982,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
9/22/18,New York City,999,1077,FALSE,985,0,14,2018,25166,26490,0,0,Unweighted,All causes,,
9/29/18,New York City,981,1091,FALSE,995,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
10/6/18,New York City,1044,1102,FALSE,1006,0,38,2018,25166,26490,0,0,Unweighted,All causes,,
10/13/18,New York City,1051,1125,FALSE,1026,0,25,2018,25166,26490,0,0,Unweighted,All causes,,
10/20/18,New York City,1062,1135,FALSE,1034,0,28,2018,25166,26490,0,0,Unweighted,All causes,,
10/27/18,New York City,1089,1149,FALSE,1051,0,38,2018,25166,26490,0,0,Unweighted,All causes,,
11/3/18,New York City,1105,1140,FALSE,1046,0,59,2018,25166,26490,0,0.1,Unweighted,All causes,,
11/10/18,New York City,1057,1146,FALSE,1048,0,9,2018,25166,26490,0,0,Unweighted,All causes,,
11/17/18,New York City,1038,1149,FALSE,1046,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
11/24/18,New York City,1077,1147,FALSE,1043,0,34,2018,25166,26490,0,0,Unweighted,All causes,,
12/1/18,New York City,1094,1147,FALSE,1049,0,45,2018,25166,26490,0,0,Unweighted,All causes,,
12/8/18,New York City,1112,1163,FALSE,1064,0,48,2018,25166,26490,0,0,Unweighted,All causes,,
12/15/18,New York City,1079,1175,FALSE,1077,0,2,2018,25166,26490,0,0,Unweighted,All causes,,
12/22/18,New York City,1099,1191,FALSE,1089,0,10,2018,25166,26490,0,0,Unweighted,All causes,,
12/29/18,New York City,1093,1221,FALSE,1117,0,0,2018,25166,26490,0,0,Unweighted,All causes,,
1/5/19,New York City,1170,1243,FALSE,1138,0,32,2019,25166,26490,0,0,Unweighted,All causes,,
1/12/19,New York City,1106,1272,FALSE,1167,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
1/19/19,New York City,1158,1298,FALSE,1193,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
1/26/19,New York City,1157,1299,FALSE,1195,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
2/2/19,New York City,1116,1281,FALSE,1177,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
2/9/19,New York City,1225,1274,FALSE,1169,0,56,2019,25166,26490,0,0,Unweighted,All causes,,
2/16/19,New York City,1104,1259,FALSE,1155,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
2/23/19,New York City,1073,1251,FALSE,1152,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
3/2/19,New York City,1087,1231,FALSE,1134,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
3/9/19,New York City,1102,1215,FALSE,1121,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
3/16/19,New York City,1090,1200,FALSE,1103,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
3/23/19,New York City,1036,1181,FALSE,1085,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
3/30/19,New York City,1097,1168,FALSE,1078,0,19,2019,25166,26490,0,0,Unweighted,All causes,,
4/6/19,New York City,1038,1157,FALSE,1068,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
4/13/19,New York City,1054,1142,FALSE,1054,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
4/20/19,New York City,955,1144,FALSE,1053,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
4/27/19,New York City,954,1136,FALSE,1044,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
5/4/19,New York City,1008,1116,FALSE,1030,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
5/11/19,New York City,1033,1101,FALSE,1015,0,18,2019,25166,26490,0,0,Unweighted,All causes,,
5/18/19,New York City,1049,1095,FALSE,1011,0,38,2019,25166,26490,0,0,Unweighted,All causes,,
5/25/19,New York City,1049,1089,FALSE,1001,0,48,2019,25166,26490,0,0,Unweighted,All causes,,
6/1/19,New York City,888,1094,FALSE,1004,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
6/8/19,New York City,1040,1089,FALSE,1004,0,36,2019,25166,26490,0,0,Unweighted,All causes,,
6/15/19,New York City,976,1081,FALSE,997,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
6/22/19,New York City,1007,1084,FALSE,1001,0,6,2019,25166,26490,0,0,Unweighted,All causes,,
6/29/19,New York City,987,1092,FALSE,1005,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
7/6/19,New York City,979,1087,FALSE,998,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
7/13/19,New York City,960,1075,FALSE,992,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
7/20/19,New York City,1031,1079,FALSE,994,0,37,2019,25166,26490,0,0,Unweighted,All causes,,
7/27/19,New York City,1016,1074,FALSE,990,0,26,2019,25166,26490,0,0,Unweighted,All causes,,
8/3/19,New York City,1040,1083,FALSE,995,0,45,2019,25166,26490,0,0,Unweighted,All causes,,
8/10/19,New York City,958,1088,FALSE,1000,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
8/17/19,New York City,962,1091,FALSE,1005,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
8/24/19,New York City,958,1092,FALSE,1006,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
8/31/19,New York City,935,1093,FALSE,1005,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
9/7/19,New York City,936,1090,FALSE,998,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
9/14/19,New York City,971,1093,FALSE,1001,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
9/21/19,New York City,1025,1093,FALSE,1007,0,18,2019,25166,26490,0,0,Unweighted,All causes,,
9/28/19,New York City,991,1102,FALSE,1017,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
10/5/19,New York City,1050,1121,FALSE,1031,0,19,2019,25166,26490,0,0,Unweighted,All causes,,
10/12/19,New York City,1097,1145,FALSE,1051,0,46,2019,25166,26490,0,0,Unweighted,All causes,,
10/19/19,New York City,1058,1159,FALSE,1064,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
10/26/19,New York City,1047,1161,FALSE,1070,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
11/2/19,New York City,970,1154,FALSE,1067,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
11/9/19,New York City,1114,1153,FALSE,1064,0,50,2019,25166,26490,0,0,Unweighted,All causes,,
11/16/19,New York City,1100,1163,FALSE,1068,0,32,2019,25166,26490,0,0,Unweighted,All causes,,
11/23/19,New York City,1043,1163,FALSE,1067,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
11/30/19,New York City,1016,1168,FALSE,1076,0,0,2019,25166,26490,0,0,Unweighted,All causes,,
12/7/19,New York City,1155,1173,FALSE,1083,0,72,2019,25166,26490,0,0.1,Unweighted,All causes,,
12/14/19,New York City,1135,1191,FALSE,1100,0,35,2019,25166,26490,0,0,Unweighted,All causes,,
12/21/19,New York City,1127,1199,FALSE,1107,0,20,2019,25166,26490,0,0,Unweighted,All causes,,
12/28/19,New York City,1159,1224,FALSE,1127,0,32,2019,25166,26490,0,0,Unweighted,All causes,,
1/4/20,New York City,1154,1232,FALSE,1138,0,16,2020,25166,26490,0,0,Unweighted,All causes,,
1/11/20,New York City,1137,1250,FALSE,1157,0,0,2020,25166,26490,0,0,Unweighted,All causes,,
1/18/20,New York City,1129,1248,FALSE,1159,0,0,2020,25166,26490,0,0,Unweighted,All causes,,
1/25/20,New York City,1179,1253,FALSE,1164,0,15,2020,25166,26490,0,0,Unweighted,All causes,,
2/1/20,New York City,1170,1249,FALSE,1161,0,9,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/8/20,New York City,1171,1229,FALSE,1140,0,31,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/15/20,New York City,1123,1217,FALSE,1127,0,0,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/22/20,New York City,1080,1210,FALSE,1123,0,0,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/29/20,New York City,1105,1191,FALSE,1107,0,0,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/7/20,New York City,1113,1177,FALSE,1094,0,19,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/14/20,New York City,1137,1174,FALSE,1088,0,49,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/21/20,New York City,1404,1161,TRUE,1075,243,329,2020,25166,26490,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/28/20,New York City,2801,1148,TRUE,1062,1653,1739,2020,25166,26490,1.4,1.6,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/4/20,New York City,6294,1135,TRUE,1053,5159,5241,2020,25166,26490,4.5,5,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/11/20,New York City,7861,1121,TRUE,1042,6740,6819,2020,25166,26490,6,6.5,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/18/20,New York City,5900,1112,TRUE,1032,4788,4868,2020,25166,26490,4.3,4.7,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/25/20,New York City,4050,1106,TRUE,1023,2944,3027,2020,25166,26490,2.7,3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/2/20,New York City,2846,1099,TRUE,1015,1747,1831,2020,25166,26490,1.6,1.8,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/9/20,New York City,2072,1092,TRUE,1012,980,1060,2020,25166,26490,0.9,1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/16/20,New York City,1603,1084,TRUE,1007,519,596,2020,25166,26490,0.5,0.6,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/23/20,New York City,1310,1078,TRUE,1000,232,310,2020,25166,26490,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/30/20,New York City,1163,1075,TRUE,992,88,171,2020,25166,26490,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/6/20,New York City,1113,1075,TRUE,991,38,122,2020,25166,26490,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/13/20,New York City,1097,1063,TRUE,984,34,113,2020,25166,26490,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/20/20,New York City,989,1064,FALSE,987,0,2,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/27/20,New York City,1071,1070,TRUE,989,1,82,2020,25166,26490,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/4/20,New York City,984,1075,FALSE,990,0,0,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/11/20,New York City,1020,1066,FALSE,982,0,38,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/18/20,New York City,963,1061,FALSE,982,0,0,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/25/20,New York City,1016,1061,FALSE,982,0,34,2020,25166,26490,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
